# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
370100 0.037005 -2048.86 -2607.2 -5972.05
370200 0.037015 -2047.57 -2608.89 -5974.46
370300 0.037025 -2048.85 -2612.74 -5976.17
370400 0.037035 -2050.1 -2615.51 -5977.15
370500 0.037045 -2051.59 -2618.05 -5977.49
370600 0.037055 -2055.41 -2624.26 -5977.15
370700 0.037065 -2060.94 -2632.62 -5976.04
370800 0.037075 -2066 -2639.73 -5974.15
370900 0.0370851 -2072.21 -2646.45 -5971.73
371000 0.0370951 -2081.07 -2656.22 -5968.92
371100 0.037105 -2090.58 -2667.61 -5965.45
371200 0.037115 -2098.77 -2677.74 -5961.3
371300 0.037125 -2108.68 -2687.99 -5956.52
371400 0.0371351 -2121.86 -2700.69 -5951.41
371500 0.0371451 -2134.77 -2713.95 -5945.9
371600 0.037155 -2145.39 -2725.77 -5940.02
371700 0.037165 -2157.55 -2738.37 -5933.63
371800 0.037175 -2172.74 -2752.34 -5927.17
371900 0.037185 -2186.82 -2765.19 -5920.73
372000 0.037195 -2198.02 -2776.18 -5914.49
372100 0.0372051 -2210.09 -2788.53 -5908.12
372200 0.037215 -2223.91 -2801.02 -5902.15
372300 0.037225 -2235.31 -2810.28 -5896.9
372400 0.037235 -2243.7 -2816.91 -5892.69
372500 0.037245 -2252.41 -2825.24 -5888.86
372600 0.037255 -2261.21 -2833.02 -5885.72
372700 0.037265 -2267.15 -2836.9 -5883.38
372800 0.037275 -2270.94 -2838.11 -5882.4
372900 0.0372851 -2274.9 -2840.94 -5882.29
373000 0.0372951 -2277.61 -2843.04 -5882.98
373100 0.037305 -2277.44 -2841.73 -5884.19
373200 0.037315 -2276.35 -2838.46 -5886.51
373300 0.037325 -2276.06 -2836.6 -5889.69
373400 0.037335 -2273.9 -2833.99 -5893.68
373500 0.0373451 -2268.97 -2828.87 -5897.88
373600 0.037355 -2263.98 -2822.77 -5902.74
373700 0.037365 -2260.37 -2817.68 -5908.28
373800 0.037375 -2254.7 -2811.45 -5914.67
373900 0.037385 -2246.42 -2803.48 -5921.18
374000 0.037395 -2238.44 -2795.58 -5927.98
374100 0.037405 -2232.02 -2788.3 -5935.17
374200 0.037415 -2223.63 -2779.34 -5943.16
374300 0.0374251 -2213.35 -2769.43 -5951.17
374400 0.037435 -2203.79 -2760.87 -5959.12
374500 0.0374451 -2195.69 -2752.95 -5966.99
374600 0.0374551 -2186 -2743.09 -5975.25
374700 0.037465 -2175.47 -2732.81 -5983.51
374800 0.037475 -2166.26 -2724.96 -5991.55
374900 0.037485 -2158.3 -2718.16 -5998.96
375000 0.037495 -2149.19 -2709.58 -6006.13
375100 0.0375051 -2140.73 -2701.33 -6013.05
375200 0.0375151 -2134.33 -2696.07 -6019.71
375300 0.037525 -2128.87 -2692.19 -6025.45
375400 0.0375351 -2122.65 -2687.19 -6030.32
375500 0.037545 -2118.09 -2683.04 -6034.67
375600 0.0375551 -2116.17 -2681.79 -6038.8
375700 0.037565 -2114.66 -2681.73 -6042.22
375800 0.037575 -2112.41 -2681.08 -6044.49
375900 0.0375851 -2112.42 -2681.95 -6045.86
376000 0.037595 -2115.54 -2685.45 -6046.89
376100 0.0376051 -2118.65 -2689.49 -6047.48
376200 0.037615 -2121.04 -2693.3 -6047.05
376300 0.0376251 -2125.93 -2699.39 -6045.42
376400 0.037635 -2133.96 -2707.66 -6043.14
376500 0.037645 -2141.49 -2715.41 -6040.73
376600 0.037655 -2148.43 -2722.97 -6037.76
376700 0.037665 -2157.79 -2733.24 -6033.72
376800 0.0376751 -2169.52 -2745 -6028.83
376900 0.037685 -2180.17 -2755.14 -6023.96
377000 0.0376951 -2190.41 -2764.8 -6019.16
377100 0.037705 -2202.62 -2777 -6014
377200 0.037715 -2215.7 -2789.7 -6008.16
377300 0.037725 -2226.83 -2799.83 -6002.47
377400 0.037735 -2237.81 -2809.37 -5997.25
377500 0.037745 -2250.41 -2820.94 -5992.46
377600 0.037755 -2262.38 -2832.16 -5987.42
377700 0.0377651 -2271.81 -2840.56 -5982.49
377800 0.037775 -2281.37 -2848.6 -5978.03
377900 0.0377851 -2292.1 -2857.84 -5974.64
378000 0.037795 -2301 -2865.88 -5971.66
378100 0.037805 -2307.12 -2871.26 -5968.85
378200 0.037815 -2313.66 -2876.84 -5966.18
378300 0.037825 -2321.04 -2882.96 -5964.74
378400 0.0378351 -2325.97 -2887.19 -5964.26
378500 0.0378451 -2328.12 -2888.95 -5964.29
378600 0.0378551 -2330.81 -2891.48 -5964.28
378700 0.037865 -2333.89 -2893.99 -5965.29
378800 0.037875 -2334.02 -2893.89 -5967.57
378900 0.037885 -2331.6 -2891.48 -5970.92
379000 0.037895 -2329.87 -2890.31 -5974.3
379100 0.037905 -2327.94 -2888.68 -5978.2
379200 0.037915 -2322.9 -2884.08 -5983.15
379300 0.037925 -2315.92 -2877.58 -5989.51
379400 0.037935 -2310.15 -2872.81 -5996.01
379500 0.037945 -2303.89 -2867.52 -6002.39
379600 0.037955 -2294.98 -2859.63 -6009
379700 0.0379651 -2285.15 -2850.7 -6016.82
379800 0.037975 -2277.08 -2843.75 -6025
379900 0.0379851 -2268.35 -2836.23 -6032.8
380000 0.037995 -2257.82 -2826.95 -6039.94
380100 0.038005 -2248.04 -2818.3 -6047.41
380200 0.0380151 -2240.44 -2811.71 -6055.2
380300 0.038025 -2232.03 -2804.38 -6062.81
380400 0.0380351 -2222.68 -2796.07 -6069.37
380500 0.038045 -2215.04 -2789.51 -6075.46
380600 0.038055 -2209.39 -2784.73 -6081.76
380700 0.0380651 -2202.62 -2778.83 -6088.29
380800 0.038075 -2195.47 -2772.35 -6093.93
380900 0.038085 -2190.68 -2768.34 -6098.59
381000 0.038095 -2187.85 -2766.1 -6102.85
381100 0.0381051 -2183.77 -2762.59 -6107.34
381200 0.038115 -2180.05 -2758.99 -6111.31
381300 0.038125 -2179.27 -2758.33 -6114.1
381400 0.038135 -2180.11 -2759.16 -6115.88
381500 0.038145 -2179.66 -2758.79 -6117.49
381600 0.038155 -2180.12 -2758.89 -6119.01
381700 0.038165 -2183.69 -2761.88 -6119.66
381800 0.038175 -2188.26 -2765.74 -6119.07
381900 0.038185 -2191.57 -2768.63 -6117.85
382000 0.0381951 -2196.1 -2772.62 -6116.65
382100 0.038205 -2203.51 -2779.2 -6115.1
382200 0.0382151 -2211.14 -2785.8 -6112.62
382300 0.0382251 -2217.65 -2791.6 -6109.21
382400 0.038235 -2225.45 -2799 -6105.72
382500 0.038245 -2235.38 -2808.39 -6102.35
382600 0.038255 -2244.74 -2816.97 -6098.69
382700 0.0382651 -2253.26 -2824.76 -6094.16
382800 0.038275 -2263.14 -2834.45 -6089.33
382900 0.038285 -2274.37 -2845.65 -6084.71
383000 0.038295 -2284.24 -2855.35 -6080.46
383100 0.038305 -2293.51 -2864.14 -6075.82
383200 0.038315 -2304.16 -2874.72 -6070.88
383300 0.038325 -2315.4 -2886.33 -6065.97
383400 0.038335 -2324.58 -2896.06 -6061.8
383500 0.038345 -2333.22 -2904.74 -6057.97
383600 0.0383551 -2343.01 -2914.59 -6054.24
383700 0.038365 -2352.57 -2924.66 -6050.4
383800 0.038375 -2359.32 -2932.53 -6047.38
383900 0.038385 -2365.67 -2939.72 -6045.15
384000 0.0383951 -2373.33 -2947.81 -6043.38
384100 0.0384051 -2379.9 -2955.01 -6041.55
384200 0.038415 -2383.1 -2959.67 -6040.44
384300 0.0384251 -2385.87 -2964.16 -6040.33
384400 0.038435 -2389.52 -2968.96 -6041.29
384500 0.038445 -2391.46 -2971.77 -6042.42
384600 0.038455 -2390.17 -2971.93 -6044.03
384700 0.038465 -2388.65 -2972.68 -6046.44
384800 0.038475 -2387.48 -2973.48 -6050.22
384900 0.038485 -2384.11 -2971.43 -6054.57
385000 0.038495 -2378.26 -2966.72 -6059.28
385100 0.038505 -2372.79 -2963.31 -6064.36
385200 0.038515 -2367.06 -2959.87 -6070.68
385300 0.038525 -2358.77 -2953.21 -6077.85
385400 0.038535 -2349.14 -2944.21 -6085.47
385500 0.038545 -2340.89 -2936.96 -6092.97
385600 0.038555 -2332.05 -2929.73 -6101.13
385700 0.038565 -2320.56 -2919.69 -6109.98
385800 0.038575 -2309.14 -2908.33 -6119.25
385900 0.038585 -2300.28 -2898.98 -6128.06
386000 0.038595 -2290.86 -2889.58 -6136.72
386100 0.0386051 -2279.1 -2878.39 -6145.49
386200 0.038615 -2268.68 -2867.55 -6154.41
386300 0.038625 -2261.59 -2858.86 -6162.71
386400 0.038635 -2254.17 -2849.67 -6170.37
386500 0.0386451 -2244.88 -2839.57 -6177.51
386600 0.038655 -2237.69 -2831.58 -6184.39
386700 0.038665 -2233.88 -2825.79 -6190.69
386800 0.0386751 -2230.06 -2819.16 -6196.03
386900 0.0386851 -2225.45 -2812.41 -6200.26
387000 0.038695 -2223.18 -2809.01 -6203.83
387100 0.038705 -2223.58 -2807.84 -6206.86
387200 0.038715 -2223.9 -2805.52 -6208.99
387300 0.038725 -2224.49 -2803.42 -6209.94
387400 0.0387351 -2227.62 -2805.19 -6209.94
387500 0.038745 -2232.21 -2809.01 -6209.47
387600 0.038755 -2236.18 -2811.64 -6208.45
387700 0.038765 -2241.22 -2814.57 -6206.62
387800 0.0387751 -2248.9 -2820.99 -6203.92
387900 0.038785 -2256.86 -2828.87 -6200.81
388000 0.038795 -2263.61 -2835.81 -6197.4
388100 0.038805 -2271.79 -2843.18 -6193.68
388200 0.0388151 -2282.63 -2853.17 -6189.3
388300 0.038825 -2293.04 -2863.74 -6184.57
388400 0.038835 -2301.81 -2873.7 -6179.61
388500 0.038845 -2311.92 -2884.52 -6174.64
388600 0.038855 -2324.51 -2897.08 -6169.3
388700 0.038865 -2336.06 -2908.94 -6163.84
388800 0.0388751 -2345.8 -2920.25 -6158.22
388900 0.038885 -2356.75 -2933.25 -6152.56
389000 0.0388951 -2369.73 -2947.52 -6146.72
389100 0.038905 -2381.41 -2960.02 -6140.97
389200 0.038915 -2391.54 -2971.85 -6135.11
389300 0.038925 -2402.36 -2985.58 -6129.5
389400 0.038935 -2413.87 -2999.76 -6124.15
389500 0.0389451 -2423.41 -3011.04 -6119.35
389600 0.038955 -2431.94 -3021.21 -6114.68
389700 0.0389651 -2440.75 -3032.93 -6110.67
389800 0.0389751 -2448.81 -3044.44 -6107.23
389900 0.038985 -2454.16 -3052.47 -6104.67
390000 0.038995 -2458.93 -3058.79 -6102.73
390100 0.039005 -2464.02 -3065.96 -6101.76
390200 0.039015 -2467.09 -3072.13 -6101.6
390300 0.039025 -2466.51 -3074.57 -6102.64
390400 0.039035 -2465.85 -3075.34 -6104.57
390500 0.039045 -2465.78 -3076.08 -6107.66
390600 0.039055 -2463.03 -3074.87 -6111.64
390700 0.039065 -2456.4 -3070.48 -6116.79
390800 0.039075 -2450.24 -3065.42 -6122.69
390900 0.039085 -2445.1 -3059.87 -6129.59
391000 0.039095 -2437.49 -3051.73 -6137.18
391100 0.0391051 -2426.64 -3041.33 -6145.67
391200 0.039115 -2416.58 -3031.67 -6154.63
391300 0.039125 -2407.6 -3021.51 -6164.23
391400 0.039135 -2396.72 -3008.38 -6174.18
391500 0.039145 -2384.04 -2993.97 -6184.58
391600 0.039155 -2372.43 -2981.54 -6195.16
391700 0.039165 -2361.48 -2968.91 -6205.91
391800 0.039175 -2349.04 -2953.34 -6216.59
391900 0.0391851 -2336.39 -2936.98 -6227.42
392000 0.039195 -2325.47 -2923.6 -6238.12
392100 0.039205 -2314.97 -2910.99 -6248.19
392200 0.039215 -2303.76 -2896.79 -6257.37
392300 0.039225 -2294.24 -2882.91 -6266.14
392400 0.0392351 -2287.5 -2872.54 -6274.38
392500 0.039245 -2280.75 -2863.4 -6281.64
392600 0.039255 -2273.36 -2853.82 -6287.72
392700 0.039265 -2269.25 -2846.24 -6292.76
392800 0.039275 -2268.54 -2842.03 -6296.98
392900 0.0392851 -2267.6 -2838.8 -6300.25
393000 0.0392951 -2266.13 -2836.27 -6302.33
393100 0.039305 -2268.13 -2836.75 -6303.15
393200 0.0393151 -2273.35 -2839.79 -6303.11
393300 0.0393251 -2278.24 -2843.12 -6302.28
393400 0.039335 -2282.83 -2847.64 -6300.54
393500 0.039345 -2290.46 -2855.85 -6297.54
393600 0.0393551 -2300.57 -2865.9 -6293.61
393700 0.039365 -2310.16 -2875.32 -6289.06
393800 0.0393751 -2319.83 -2885.81 -6284.03
393900 0.039385 -2332.27 -2900.52 -6277.78
394000 0.039395 -2346.11 -2916.58 -6270.57
394100 0.039405 -2359.07 -2931.22 -6262.84
394200 0.039415 -2372.44 -2946.31 -6255.19
394300 0.039425 -2387.91 -2964.91 -6246.97
394400 0.039435 -2403.28 -2984.05 -6238.14
394500 0.0394451 -2417 -3001.06 -6229.08
394600 0.039455 -2431.35 -3017.84 -6220.57
394700 0.039465 -2447.04 -3036.62 -6212.33
394800 0.039475 -2460.97 -3054.49 -6204.33
394900 0.039485 -2472.7 -3070.22 -6196.3
395000 0.039495 -2484.93 -3085.24 -6189.15
395100 0.039505 -2497.95 -3100.74 -6182.8
395200 0.039515 -2508.26 -3114.14 -6177.37
395300 0.0395251 -2516 -3125.51 -6172.32
395400 0.0395351 -2524.2 -3136.53 -6168.06
395500 0.039545 -2532.58 -3146.71 -6164.8
395600 0.0395551 -2537.58 -3153.44 -6163.1
395700 0.039565 -2540.01 -3158.14 -6162.35
395800 0.0395751 -2542.56 -3162.85 -6162.48
395900 0.0395851 -2544.64 -3165.88 -6163.46
396000 0.039595 -2543.02 -3164.45 -6166.21
396100 0.039605 -2539.51 -3161.13 -6170.36
396200 0.039615 -2535.88 -3158.11 -6175.59
396300 0.039625 -2530.94 -3152.9 -6181.41
396400 0.039635 -2522.65 -3143.3 -6188.55
396500 0.039645 -2513.75 -3132.41 -6197.02
396600 0.039655 -2504.96 -3122.15 -6206.64
396700 0.0396651 -2494.23 -3109.68 -6216.61
396800 0.039675 -2480.84 -3093.8 -6227.03
396900 0.039685 -2468.74 -3078.27 -6237.93
397000 0.039695 -2457.67 -3064.02 -6249.54
397100 0.039705 -2444.99 -3048.55 -6260.92
397200 0.0397151 -2430.96 -3031.68 -6271.79
397300 0.0397251 -2419.24 -3016.37 -6282.33
397400 0.0397351 -2409.14 -3002.53 -6293.09
397500 0.039745 -2397.73 -2987.99 -6303.57
397600 0.039755 -2386.28 -2973.91 -6313.01
397700 0.039765 -2377.58 -2962.46 -6321.47
397800 0.0397751 -2370.48 -2952.11 -6329.75
397900 0.0397851 -2362.25 -2941.12 -6337.87
398000 0.039795 -2354.74 -2931.47 -6345.12
398100 0.039805 -2350.29 -2925.42 -6351.01
398200 0.039815 -2347.38 -2920.6 -6355.93
398300 0.039825 -2343.6 -2915.21 -6360.52
398400 0.039835 -2341.35 -2911.79 -6364.51
398500 0.039845 -2342.1 -2912.3 -6367.23
398600 0.039855 -2343.98 -2914 -6368.37
398700 0.039865 -2345.25 -2915.38 -6368.73
398800 0.039875 -2348.8 -2919.14 -6368.65
398900 0.039885 -2355.14 -2926.58 -6367.76
399000 0.039895 -2361.76 -2934.7 -6365.26
399100 0.039905 -2367.91 -2942.67 -6361.6
399200 0.039915 -2376.83 -2953.34 -6357.46
399300 0.039925 -2387.65 -2966.34 -6353.34
399400 0.039935 -2397.6 -2978.89 -6348.29
399500 0.0399451 -2407.2 -2991.44 -6342.06
399600 0.039955 -2419.67 -3006.88 -6335.05
399700 0.039965 -2432.99 -3023.15 -6328.63
399800 0.039975 -2444.53 -3037.92 -6322.16
399900 0.039985 -2455.75 -3052.57 -6315.01
400000 0.0399951 -2469.38 -3069.83 -6307.04
400100 0.0400051 -2482.86 -3086.61 -6299.77
400200 0.040015 -2493.87 -3101.06 -6293.19
400300 0.040025 -2504.72 -3115.2 -6286.75
400400 0.040035 -2517.48 -3131.48 -6279.7
400500 0.040045 -2529.3 -3146.44 -6273.05
400600 0.040055 -2538.47 -3158.79 -6267.27
400700 0.040065 -2547.54 -3170.5 -6262.61
400800 0.040075 -2557.83 -3183.35 -6258.04
400900 0.0400851 -2566.21 -3193.81 -6253.79
401000 0.0400951 -2571.61 -3201.21 -6250.43
401100 0.040105 -2576.84 -3207.63 -6248.97
401200 0.040115 -2582.4 -3213.89 -6248.47
401300 0.0401251 -2585.05 -3216.58 -6248.54
401400 0.0401351 -2584.85 -3216.22 -6249.22
401500 0.040145 -2584.71 -3215.4 -6251.68
401600 0.040155 -2584.3 -3213.65 -6255.56
401700 0.040165 -2580.5 -3207.92 -6260.27
401800 0.040175 -2574.91 -3200.14 -6265.12
401900 0.040185 -2569.91 -3193.02 -6270.92
402000 0.040195 -2564.45 -3185.08 -6277.87
402100 0.040205 -2556.15 -3174.02 -6285.67
402200 0.040215 -2547.55 -3162.34 -6293.26
402300 0.040225 -2540.17 -3152.31 -6300.91
402400 0.040235 -2532.18 -3141.74 -6309.08
402500 0.040245 -2521.93 -3128.96 -6318.05
402600 0.040255 -2512.39 -3116.39 -6326.96
402700 0.040265 -2504.37 -3105.69 -6335.48
402800 0.0402751 -2495.57 -3094.5 -6343.89
402900 0.0402851 -2484.9 -3081.89 -6352.84
403000 0.040295 -2475.54 -3070.13 -6362
403100 0.040305 -2467.97 -3060.15 -6370.71
403200 0.040315 -2459.66 -3049.86 -6378.6
403300 0.040325 -2450.38 -3039.38 -6386.31
403400 0.040335 -2442.92 -3030.72 -6394.18
403500 0.0403451 -2437.41 -3023.74 -6401.68
403600 0.040355 -2431.22 -3016.27 -6408.12
403700 0.040365 -2424.78 -3009.36 -6413.75
403800 0.0403751 -2420.77 -3005.53 -6419.14
403900 0.040385 -2418.62 -3003.34 -6424.14
404000 0.040395 -2415.92 -3000.54 -6428.1
404100 0.040405 -2414.13 -2999.09 -6430.7
404200 0.0404151 -2415.03 -3001.5 -6432.5
404300 0.0404251 -2417.21 -3005.39 -6433.83
404400 0.0404351 -2418.74 -3008.5 -6434.45
404500 0.040445 -2422.22 -3013.36 -6433.61
404600 0.0404551 -2428.46 -3022.17 -6431.59
404700 0.040465 -2435.03 -3031.99 -6428.92
404800 0.040475 -2440.59 -3040.9 -6425.99
404900 0.0404851 -2448.77 -3051.61 -6422.06
405000 0.040495 -2459.52 -3065.37 -6417.06
405100 0.0405051 -2469.62 -3079.3 -6411.27
405200 0.040515 -2478.28 -3092.28 -6405.62
405300 0.040525 -2489.65 -3106.94 -6399.73
405400 0.040535 -2503.11 -3123.1 -6393.35
405500 0.040545 -2515.22 -3138.29 -6386.21
405600 0.0405551 -2525.74 -3152.66 -6379.32
405700 0.040565 -2538.59 -3168.84 -6372.73
405800 0.040575 -2552.72 -3184.87 -6366.41
405900 0.040585 -2564.83 -3198.48 -6359.67
406000 0.040595 -2575.44 -3211.13 -6353.21
406100 0.040605 -2587.62 -3225.71 -6347.3
406200 0.040615 -2599.57 -3238.61 -6342.41
406300 0.040625 -2608.8 -3247.63 -6337.74
406400 0.040635 -2616.81 -3255.23 -6333.65
406500 0.0406451 -2625.1 -3264.18 -6330.44
406600 0.040655 -2631.25 -3270.27 -6328.76
406700 0.040665 -2634.39 -3272.07 -6327.94
406800 0.040675 -2637.2 -3272.52 -6327.96
406900 0.0406851 -2640.02 -3274 -6328.65
407000 0.0406951 -2639.59 -3272.57 -6330.79
407100 0.0407051 -2636.37 -3267.69 -6334.04
407200 0.0407151 -2633.85 -3262.07 -6338.23
407300 0.040725 -2631.56 -3256.97 -6342.83
407400 0.0407351 -2625.9 -3249.42 -6348.36
407500 0.0407451 -2618.07 -3240 -6354.73
407600 0.0407551 -2611.62 -3230.79 -6361.91
407700 0.0407651 -2605.73 -3221.58 -6369.3
407800 0.0407751 -2596.98 -3210.31 -6377.07
407900 0.040785 -2586.87 -3198.65 -6385.22
408000 0.040795 -2578.32 -3188.31 -6393.89
408100 0.040805 -2570.46 -3177.61 -6402.62
408200 0.040815 -2560.57 -3165.09 -6411.34
408300 0.0408251 -2550.33 -3153.31 -6419.96
408400 0.040835 -2541.65 -3143.9 -6428.67
408500 0.0408451 -2533.54 -3134.27 -6437.15
408600 0.0408551 -2524.29 -3123.11 -6445.37
408700 0.040865 -2515.66 -3113.09 -6453.28
408800 0.040875 -2508.52 -3106.09 -6460.9
408900 0.040885 -2501.28 -3099.01 -6468.15
409000 0.0408951 -2493.53 -3090.84 -6474.94
409100 0.040905 -2487.93 -3084.54 -6481.06
409200 0.040915 -2484.1 -3081.5 -6486.43
409300 0.0409251 -2479.5 -3078.67 -6491.16
409400 0.040935 -2474.92 -3075.62 -6495.17
409500 0.040945 -2473.56 -3074.85 -6498.39
409600 0.040955 -2474.27 -3076.77 -6500.67
409700 0.040965 -2473.69 -3078.84 -6502.17
409800 0.040975 -2473.44 -3081.7 -6502.81
409900 0.040985 -2476.92 -3087.23 -6502.68
410000 0.0409951 -2482.63 -3094.35 -6501.62
410100 0.0410051 -2486.96 -3101.14 -6499.82
410200 0.041015 -2491.79 -3109.36 -6497.31
410300 0.0410251 -2499.76 -3120.23 -6494.29
410400 0.041035 -2509.53 -3131.43 -6490.5
410500 0.041045 -2518.12 -3141.48 -6486.2
410600 0.041055 -2527.69 -3153.51 -6481.22
410700 0.0410651 -2539.67 -3168.58 -6475.8
410800 0.041075 -2552.33 -3182.93 -6469.77
410900 0.041085 -2563.81 -3195.12 -6463.62
411000 0.041095 -2576.69 -3209.03 -6457.14
411100 0.041105 -2590.89 -3225.55 -6450.53
411200 0.0411151 -2604.13 -3240.61 -6443.5
411300 0.041125 -2616.13 -3252.96 -6436.65
411400 0.041135 -2630.07 -3266.42 -6429.88
411500 0.041145 -2644.03 -3280.97 -6423.68
411600 0.041155 -2654.93 -3292.99 -6417.66
411700 0.0411651 -2664.04 -3301.97 -6412.37
411800 0.0411751 -2674.85 -3311.06 -6407.89
411900 0.0411851 -2684.4 -3318.97 -6404.79
412000 0.041195 -2689.61 -3323.69 -6402.53
412100 0.0412051 -2692.83 -3326.16 -6401.31
412200 0.0412151 -2697.49 -3328.68 -6400.99
412300 0.041225 -2700.65 -3328.77 -6402.16
412400 0.041235 -2699.55 -3325.71 -6404.44
412500 0.041245 -2696.94 -3321.84 -6407.72
412600 0.0412551 -2695.43 -3318.66 -6411.56
412700 0.0412651 -2692.43 -3312.7 -6416.5
412800 0.041275 -2686.32 -3304.06 -6422.37
412900 0.041285 -2679.63 -3295.83 -6429.06
413000 0.041295 -2673.59 -3288.92 -6435.97
413100 0.0413051 -2665.98 -3279.46 -6443.39
413200 0.0413151 -2656.57 -3267.85 -6451.39
413300 0.0413251 -2647.65 -3257.33 -6460.07
413400 0.041335 -2639.08 -3248.45 -6468.75
413500 0.041345 -2628.73 -3237.61 -6477.44
413600 0.041355 -2617.37 -3225.06 -6486.37
413700 0.041365 -2607.54 -3213.92 -6495.83
413800 0.041375 -2598.01 -3204.32 -6505.2
413900 0.041385 -2586.53 -3193.46 -6514.16
414000 0.0413951 -2575.05 -3182.18 -6522.74
414100 0.041405 -2566.29 -3172.95 -6531.25
414200 0.041415 -2558.11 -3164.84 -6539.53
414300 0.041425 -2548.19 -3156.14 -6547.21
414400 0.0414351 -2539.19 -3148.52 -6554
414500 0.041445 -2533.65 -3143.64 -6560.02
414600 0.0414551 -2528.97 -3139.23 -6565.6
414700 0.041465 -2523.18 -3134.69 -6570.59
414800 0.041475 -2519.19 -3132.59 -6574.49
414900 0.0414851 -2518.64 -3133.7 -6577.1
415000 0.041495 -2518.79 -3134.56 -6579.01
415100 0.041505 -2518.69 -3135.52 -6580.36
415200 0.041515 -2521.03 -3139.65 -6580.81
415300 0.041525 -2526.21 -3147.1 -6579.77
415400 0.041535 -2531.59 -3153.89 -6577.71
415500 0.041545 -2537.39 -3160.78 -6575.07
415600 0.041555 -2546.11 -3170.92 -6571.91
415700 0.041565 -2556.72 -3183.78 -6567.56
415800 0.0415751 -2566.58 -3195.5 -6562.14
415900 0.041585 -2577.44 -3207.5 -6555.88
416000 0.0415951 -2591.34 -3222.18 -6549.6
416100 0.0416051 -2605.74 -3237.94 -6542.98
416200 0.0416151 -2618.33 -3252.02 -6535.69
416300 0.041625 -2632.05 -3266.52 -6527.48
416400 0.041635 -2648.2 -3282.56 -6519.75
416500 0.0416451 -2663.46 -3297.69 -6512.64
416600 0.041655 -2675.81 -3310.34 -6505.81
416700 0.0416651 -2688.86 -3323.33 -6498.49
416800 0.0416751 -2703.68 -3337.24 -6491.58
416900 0.041685 -2716.28 -3348.44 -6485.99
417000 0.041695 -2725.26 -3356.45 -6481.78
417100 0.041705 -2734.33 -3364.66 -6477.85
417200 0.041715 -2743.51 -3372.71 -6474.58
417300 0.041725 -2749.91 -3377.38 -6472.5
417400 0.0417351 -2753.14 -3379.07 -6472.23
417500 0.041745 -2756.49 -3381.24 -6472.78
417600 0.041755 -2759.08 -3382.89 -6473.94
417700 0.0417651 -2758.64 -3381.17 -6475.84
417800 0.041775 -2755.86 -3376.98 -6479.44
417900 0.041785 -2753.62 -3373.58 -6484.25
418000 0.0417951 -2750.16 -3369.41 -6489.69
418100 0.041805 -2743.62 -3362.19 -6495.37
418200 0.0418151 -2735.72 -3353.4 -6502.22
418300 0.0418251 -2728.63 -3345.47 -6510.35
418400 0.041835 -2719.89 -3336.2 -6519.4
418500 0.041845 -2708.24 -3324.37 -6528.38
418600 0.041855 -2696.38 -3312.2 -6537.66
418700 0.041865 -2685.65 -3301.17 -6547.84
418800 0.041875 -2673.47 -3288.75 -6558.75
418900 0.041885 -2659.65 -3275.14 -6569.12
419000 0.041895 -2647.32 -3263.02 -6578.78
419100 0.041905 -2636.84 -3252.89 -6588.15
419200 0.041915 -2625.22 -3241.5 -6597.9
419300 0.041925 -2613.06 -3229.93 -6607.21
419400 0.0419351 -2603.58 -3221.03 -6615.39
419500 0.041945 -2596.01 -3214.36 -6622.53
419600 0.0419551 -2587.49 -3206.67 -6629.45
419700 0.0419651 -2579.51 -3199.71 -6636.04
419800 0.041975 -2574.96 -3196.06 -6641.58
419900 0.041985 -2572.23 -3194.52 -6645.62
420000 0.041995 -2568.84 -3192.39 -6648.64
420100 0.042005 -2566.64 -3191.57 -6651.3
420200 0.042015 -2568.08 -3194.18 -6653.3
420300 0.042025 -2570.99 -3198.21 -6653.87
420400 0.042035 -2573.33 -3201.76 -6652.87
420500 0.042045 -2577.5 -3207.19 -6651.22
420600 0.042055 -2585.06 -3215.78 -6649.22
420700 0.042065 -2593.26 -3224.57 -6646.4
420800 0.0420751 -2600.92 -3232.76 -6642.09
420900 0.042085 -2610.58 -3242.94 -6637.05
421000 0.042095 -2622.63 -3255.56 -6631.85
421100 0.0421051 -2634.2 -3267.13 -6626.66
421200 0.0421151 -2645.12 -3277.82 -6620.69
421300 0.0421251 -2658.01 -3290.35 -6614.07
421400 0.042135 -2672.14 -3304.57 -6607.23
421500 0.042145 -2684.35 -3316.57 -6601.13
421600 0.0421551 -2695.78 -3327.55 -6595.15
421700 0.042165 -2708.99 -3339.97 -6588.91
421800 0.042175 -2722.17 -3352.95 -6582.46
